distance,seed,n_requested,n_selected,shortfall,hardcut_target_met,clusters_covered,temporal_std,temporal_range,spatial_mean_km,spatial_min_km,wwi_percent,selected_indices_json
28.5,42,28,28,0,True,8,10.636552232102439,40.0,516.7368756211334,42.68917182008416,28.57142857142857,"[341, 547, 102, 262, 374, 596, 217, 60, 586, 82, 468, 499, 332, 193, 623, 54, 525, 359, 666, 28, 124, 140, 15, 181, 454, 628, 51, 606]"
28.5,43,28,28,0,True,8,10.636552232102439,40.0,516.7368756211334,42.68917182008416,28.57142857142857,"[341, 547, 102, 262, 374, 596, 217, 60, 586, 82, 468, 499, 332, 193, 623, 54, 525, 359, 666, 28, 124, 140, 15, 181, 454, 628, 51, 606]"
28.5,44,28,28,0,True,8,10.636552232102439,40.0,516.7368756211334,42.68917182008416,28.57142857142857,"[341, 547, 102, 262, 374, 596, 217, 60, 586, 82, 468, 499, 332, 193, 623, 54, 525, 359, 666, 28, 124, 140, 15, 181, 454, 628, 51, 606]"
28.5,45,28,28,0,True,8,10.636552232102439,40.0,516.7368756211334,42.68917182008416,28.57142857142857,"[341, 547, 102, 262, 374, 596, 217, 60, 586, 82, 468, 499, 332, 193, 623, 54, 525, 359, 666, 28, 124, 140, 15, 181, 454, 628, 51, 606]"
28.5,46,28,28,0,True,8,10.636552232102439,40.0,516.7368756211334,42.68917182008416,28.57142857142857,"[341, 547, 102, 262, 374, 596, 217, 60, 586, 82, 468, 499, 332, 193, 623, 54, 525, 359, 666, 28, 124, 140, 15, 181, 454, 628, 51, 606]"
